id,displayName,postalCode,address1,city,country,state,intersection,phonePharmacy,phone,latitude,longitude,timezone,openDate,licenceNumber,businessAddr,pharmacyManager,email,website
1110,"OTTAWA SW., ON",K2C 3G1,1375 Baseline Rd,Ottawa,CA,ON,Baseline Rd & Clyde Avenue,,613-224-2664,45.363806,-75.737554,EST,01/28/2011 00:00,302185,"1375 BASELINE ROAD, OTTAWA, ON K2C 3G1",Suchdev Kalsi,,
3067,"OWEN SOUND, ONTARIO",N4K 0E2,1555 18th Ave E,Owen Sound,CA,ON,,519-371-0120,519-371-6900,44.574447,-80.912929,EST,03/16/1994 00:00,3921,"1555 18th AVENUE EAST, OWEN SOUND, ON N4K 6Y3",April Mae Serafica,,
3171,"PEMBROKE, ON",K8A 8P7,1108 Pembroke St E,Pembroke,CA,ON,Highway 148 & Angus Campbell Rd,613-732-0111,613-735-4997,45.817749,-77.079736,EST,11/12/1999 00:00,37924,"1108 PEMBROKE STREET EAST, PEMBROKE, ON K8A 7R4",Michelle Baltazar,,
3078,"RENFREW, ONTARIO",K7V 0B4,980 O'brien Rd,Renfrew,CA,ON,O'brien St & Wrangler Rd,613-432-0845,613-432-4676,45.4846,-76.7096,EST,03/16/1994 00:00,35228,"980 O'BRIEN ROAD, RR#1, RENFREW, ON K7V 3Z4",John Songolo,,
1060,"ROCKLAND, ON",K4K 0B5,3001 Richelieu St,Rockland,CA,ON,County Road & Poupart,,613-446-5730,45.53257,-75.306828,EST,11/07/2007 00:00,301210,"3001 RICHELIEU STREET, ROCKLAND, ON K4K 0B5",Alison Trellert ,,
5811,"SMITHS FALLS, ONT",K7A 5B8,114 Lombard St,Smiths Falls,CA,ON,Hwy 15 & Ferrara Dr,,613-284-0838,44.892097,-76.030459,EST,01/29/2004 00:00,300132,"114 LOMBARD STREET, SMITHS FALLS , ON K7A 5B8",Ashwin Juneja or Darshanaben Patel,,
3197,"ST. THOMAS, ON",N5P 1G4,1063 Talbot St Unit # 60,St. Thomas,CA,ON,Talbot St & First Ave,519-637-7088,519-637-7100,42.781662,-81.170599,EST,10/04/2001 00:00,39500,"1063 TALBOT STREET, UNIT #60, ST. THOMAS, ON N5P 1G4",Vihar Shah,,
1038,"STRATHROY, ON",N7G 4G2,150 Carroll St E Rr 1,Strathroy,CA,ON,Highway 81 & Carroll Street,,519-245-7200,42.949337,-81.607627,EST,01/19/2006 00:00,300700,"150 CARROLL STREET, EAST, RR 1, STRATHROY, ON N7G 3H3",Derek Trainor,,
5831,"THORNHILL, ON",L4J 0A7,700 Centre St,Thornhill,CA,ON,Bathurst Street & Centre Street,905-709-9294,905-709-4494,43.812049,-79.451857,EST,11/07/2007 00:00,301213,"700 CENTRE STEET, THORNHILL, ON L4J 0A7",Hassanali Gulamhusein,,
3104,"TIMMINS, ONTARIO",P4R 1N7,1870 Riverside Dr Rr 2,Timmins,CA,ON,Highway 101 & Mcbride St,705-267-3101,705-267-6451,48.472512,-81.397724,EST,03/16/1994 00:00,35244,"1870 RIVERSIDE DRIVE, TIMMINS, ON P4N 7C3",Lynne Skinner,,
1064,"WALLACEBURG, ON",N8A 1R9,60 Mcnaughton Ave Unit # 16,Wallaceburg,CA,ON,Highway 40 (Country Fair Mall),519-627-0910,519-627-8840,42.586583,-82.383775,EST,11/07/2007 00:00,301211,"60 McNAUGHTON AVEUNE, UNIT #16, WALLACEBURG, ON N8A 1R9",Charles Nzekwe,,
3120,"WOODSTOCK, ONTARIO",N4S 9A2,499 Norwich Ave,Woodstock,CA,ON,Norwich Ave & Julianna Dr,519-539-5644,519-539-5120,43.115591,-80.737774,EST,03/16/1994 00:00,16741,"499 NORWICH AVENUE, WOODSTOCK, ON N4S 9A2",Jennifer Cruz,,
3126,"GODERICH, ON",N7A 3X8,35400 Huron Rd Rr2,Goderich,CA,ON,Highway 8 East,519-524-7839,519-524-5060,43.731689,-81.687315,EST,10/28/1995 00:00,32388,"35400 HURON ROAD, GODERICH, ON N7A 3X8",Omar Al-Sheikhly,,
5806,"FORT FRANCES, ONT",P9A 2X6,1250 King ' S Hwy,Fort Frances,CA,ON,Kings Hwy & Mcirvine Rd,,807-274-1373,48.607271,-93.437201,CST,01/29/2004 00:00,300130,"1250 KING'S HIGHWAY, FORT FRANCES , ON P9A 2X6",Vera Bhulasi,,
3133,"COBOURG, ONTARIO",K9A 5W8,73 Strathy Rd,Cobourg,CA,ON,Highway 401 & Strathy Rd,905-377-0927,905-373-1239,43.975207,-78.199076,EST,08/22/2002 00:00,40156,"73 STRATHY ROAD, COBOURG , ON K9A 5J7",Sherwin Pizarras ,,
3006,"BROCKVILLE, ONTARIO",K6V 7N4,1942 Parkedale Ave,Brockville,CA,ON,Hwy 401 & North Augusta Rd,613-342-1430,613-342-9293,44.61378,-75.685519,EST,03/16/1994 00:00,15974,"1942 PARKEDALE AVE., BROCKVILLE, ON K6V 9Z1",Akash Luhadia,,
1072,"AMHERSTBURG, ON",N9V 3L4,400 Sandwich St S,Amherstburg,CA,ON,Fort Malden Mall (Sandwich Street),519-736-1964,519-736-5600,42.097186,-83.108112,EST,01/23/2008 00:00,301267,"400 SANDWICH STREET SOUTH, AMHERSTBURG, ON N9V 3L4",Rebecca Dass,,
3638,"BARRHAVEN, ONT",K2J 4G8,3651 Strandherd Dr,Nepean,CA,ON,STRANDHERD DR. & GREENBANK RD,613-823-8717,613-823-8714,45.271118,-75.741444,EST,11/15/2001 00:00,39676,"3651 STRANDHERD DRIVE, BARRHAVEN, ON K2J 4G8",Tahmineh Pourlotfali,,
3147,"GRANDE PRAIRIE, AB",T8V 7H1,11050-103 Ave,Grand-prairie,CA,AB,Highway 16a & Campsite Rd,780-513-3745,780-513-3740,55.171403,-118.828103,MST,09/26/1997 00:00,1285,"11050 - 103 AVE. GRANDE PRAIRIE, AB. T8V 7H1",Janet Pratt,,
3657,"LEDUC, ALBERTA",T9E 8J7,5302 Discovery Way,Leduc,CA,AB,Hwy 2 & 50th Ave,780-986-1995,780-986-7574,53.267487,-113.570704,MST,08/22/2002 00:00,1574,"5302 DISCOVERY WAY , LEDUC , AB. T9E 8J7",Craig MacAlpine,,
3168,LLOYDMINSTER AB,T9V 2X3,4210 70th Ave,Lloydminster,CA,AB,Highway #16 & 70th Ave,780-875-9856,780-875-4777,53.275982,-110.047686,MST,08/20/1999 00:00,1384,"4210-70TH AVE., LLOYDMINSTER, AB. T9V 0B5",Ashley Chartier,,
5708,"OKOTOKS, AB",T1S 2C8,500-201 Southridge Dr,Okotoks,CA,AB,Hwy.  2a/7 & Southridge Dr,403-995-1375,403-995-1371,50.704533,-113.970487,MST,11/14/2002 00:00,1595,"500-201 SOUTHRIDGE DR. OKOTOKS, AB. T1S 2C8",Jeremy Chan,,
1084,"OLDS, AB",T4H 0A2,Unit 400-6900 46th St,Olds,CA,AB,Highway 27 (46th St) & Proposed 67th Ave,403-556-7202,403-556-3844,51.797671,-114.140251,MST,01/23/2008 00:00,2125,"UNIT 400, 6900 - 46 STREET, OLDS, AB. T4H 0A2",Marie Goudie,,
3075,"N RED DEER, PARKLAND MALL",T4N 4C7,6375 50th Ave,Red Deer,CA,AB,50 Ave & 63 St N,403-347-1123,403-346-6650,52.283472,-113.814495,MST,03/16/1994 00:00,417,"RED DEER CENTRE, 6375 - 50TH AVENUE, RED DEER, AB. T4N 4C7",Shaimaa Ali,,
3194,"S. RED DEER, ALBERTA",T4R 3A2,2010 50th Ave,Red Deer,CA,AB,50th Ave & Hwy 2,403-358-5849,403-358-5842,52.236516,-113.819879,MST,11/16/2000 00:00,1465,"2010 50TH AVENUE, RED DEER, AB. T4R 3A2",Faheem Ahmed,,
3154,"SHERWOOD PARK,AB",T8B 1N1,239 Wye Rd,Sherwood Park,CA,AB,Wye Rd & Sherwood Dr,780-464-5107,780-464-2105,53.510898,-113.31587,MST,08/28/1998 00:00,1329,"239 WYE ROAD, SHERWOOD PARK , AB. T8B 1N1",Ravi Chawla,,
1123,Sherwood Park N,T8H 0P5,400-7000 Emerald Dr,Sherwood Park,CA,AB,Yellowhead Hwy & Clover Bar Rd,,780-464-0318,53.569077,-113.280318,MST,01/27/2012 00:00,2449,"400 - 7000 EMERALD DRIVE SHERWOOD PARK, AB T8H 0P5",Steven Dubbelboer,,
1030,"SLAVE LAKE, AB",T0G 2A4,1500 Main St,Slave Lake,CA,AB,Highway 2 & Main St,,780-849-9579,55.2689,-114.78,MST,11/24/2005 00:00,1844,"601-1500 MAIN STREET, SLAVE LAKE, AB. T0G 2A4",Nithesha Bambila,,
3030,"ESTEVAN, SASKATCHEWAN",S4A 2A5,413 Kensington Ave Box 609,Estevan,CA,SK,Kensington Ave,833-812-5540,306-634-2110,49.142792,-102.96905,CST,03/16/1994 00:00,287,"413 KENSINGTON AVENUE, ESTEVAN, SK S4A 2A5",Krista Missal,,
1065,"KINDERSLEY, SK",S0L 1S0,710 11th Ave E,Kindersley,CA,SK,DITSON DRIVE & HIGHWAY 7,639-539-3004,306-463-1330,51.474065,-109.144046,CST,01/24/2007 00:00,627,"710-11TH AVENUE EAST, KINDERSLEY, SK S0L 1S0",Tracey Sarrasin,,
3173,"MOOSE JAW, SK",S6J 1L8,551 Thatcher Dr E,Moose Jaw,CA,SK,Thatcher Dr & Highland Rd,639-223-0974,306-693-3218,50.411821,-105.521794,CST,09/03/1999 00:00,323,"551 THATCHER DRIVE EAST, MOOSE JAW, SK S6J 1L8",Candace Newkirk,,
3073,"PRINCE ALBERT, SK",S6V 8E3,800 15 St E,Prince Albert,CA,SK,15th St E & 6th Ave,807-223-5577,306-764-9770,53.1994,-105.73,CST,03/16/1994 00:00,298,"800 15TH STREET EAST, PRINCE ALBERT, SK S6V 8E3",Jason Zawerucka,,
3077,S. REGINA,S4W 0B7,4500 Gordon Rd,Regina,CA,SK,Gordon Rd & Lewvan Dr,639-221-4234,306-584-0061,50.407778,-104.644793,CST,03/16/1994 00:00,301,"4500 GORDON ROAD, REGINA, SK S4W 0B7",Mina Gobran,,
3179,"E. REGINA, SK",S4V 3A6,2150 Prince Of Wales Dr,Regina,CA,SK,Prince Of Wales Dr & Victoria Ave,639-221-4236,306-780-3700,50.443935,-104.533349,CST,11/16/2000 00:00,447,"2150 PRINCE OF WALES DRIVE, REGINA, SK S4V 3A6",Vinit Patel,,
3084,SASKATOON (N),S7N 4Y1,1706 Preston Ave N,Saskatoon,CA,SK,Preston Ave  & Circle Dr,639-220-0018,306-373-2300,52.150282,-106.620773,CST,03/16/1994 00:00,304,"1706 PRESTON AVENUE NORTH, SASKATOON, SK S7N 4Y1",Ashley Promhouse,,
5878,SASKATOON SOUTH,S7T 0B6,3035 Clarence Ave S,Saskatoon,CA,SK,Clarence Ave & Brand Rd,833-812-5549,306-653-8200,52.087308,-106.641184,CST,01/24/2007 00:00,626,"3035 CLARENCE AVE SOUTH, SASKATOON, SK S7T 0B6",Evan Froc,,
3083,SASKATOON WEST,S7M 1L2,225 Betts Ave,Saskatoon,CA,SK,Se Corner Of Hwy 7 & Hwy 14,639-220-0780,306-382-5454,52.125497,-106.761866,CST,03/16/1994 00:00,302,"225 BETTS AVENUE, SASKATOON, SK S7M 1L2",Mark Noel,,
3099,"SWIFT CURRENT,SK",S9H 0E5,1800 22nd Ave Ne,Swift Current,CA,SK,Highway 4 & Highway 1,844-812-5542,306-778-3489,50.30711,-107.775319,CST,03/16/1994 00:00,308,"1800 22ND AVENUE NE, SWIFT CURRENT, SK S9H 0E5",Darlis Pogany,,
3176,"YORKTON, SK",S3N 4C6,240 Hamilton Rd,Yorkton,CA,SK,Highway #9 North & Hamilton Rd,844-812-5546,306-782-9820,51.206438,-102.446801,CST,08/20/1999 00:00,314,"240 HAMILTON ROAD, YORKTON, SK S3N 4C6",Joanne Chicoine,,
3737,"ATHOLVILLE, NEW BRUNSWICK",E3N 5C3,4 Jagoe St,Atholville,CA,NB,Val-D'amour Rd & Beauvista Dr,506-753-7152,506-753-7105,47.99333,-66.702404,AST,11/14/2002 00:00,P220,"4 JAGOE STREET, ATHOLVILLE, NB E3N 5C3",Line Cormier,,
3003,BATHURST,E2A 6X2,900 St Anne St,Bathurst,CA,NB,Sainte Anne Street & Highway 11,506-546-3672,506-546-0500,47.626434,-65.687254,AST,03/16/1994 00:00,P31,"900 ST. ANNE STREET,  BATHURST NB E2A 6X2",Mario Roy,,
3056,MONCTON NEW BRUNSWICK,E1A 5B2,477 Paul St,Dieppe,CA,NB,Paul Street & Champlain S,506-855-6011,506-857-2500,46.097457,-64.761708,AST,03/16/1994 00:00,P137,"477 PAUL ST, DIEPPE, NB E1A 5B2",Joshua Sharpe,,
1033,"EDMUNDSTON, NB",E3V 3T3,805 Victoria St,Edmundston,CA,NB,Victoria St & Route 144,,506-735-3939,47.394482,-68.344564,AST,11/12/2004 00:00,P234,"805 VICTORIA STREET, EDMUNDSTON, NB E3V 3T3",Claudette Melanson,,
3032,FREDERICTON NEW BRUNSWICK,E3C 1A3,1399 Regent St,Fredericton,CA,NB,1399 Regent St. & Prospect St.,506-452-0870,506-452-1511,45.93262,-66.663325,AST,03/16/1994 00:00,P21,"1399 REGENT STREET FREDERICTON, NB E3C 1A3",Bukky Lumor,,
1067,"FREDERICTON NORTH, NB",E3A 0T3,125 Two Nations Cross,Fredericton,CA,NB,Two Nations Crossing & St. Marys Street,506-444-7624,506-444-9186,45.98602,-66.627044,AST,03/14/2007 00:00,P243,"125 TWO NATIONS CROSSING, FREDERICTON, NB  E3A 0T3",Anna-Leigh Synder,,
1013,"GRAND FALLS, NB",E3Y 1A3,494 Ch Madawaska,Grand Falls,CA,NB,Station Road,,506-473-6837,47.05891,-67.75398,AST,11/12/2004 00:00,P233,"494 RUE MADAWASKA STREET, GRAND FALLS, NB E3Y 1A3",Nicole Lidstone,,
5833,"MIRAMICHI, NB",E1V 7T9,200 Douglastown Blvd,Miramichi,CA,NB,Hwy 8 & Hwy 11,506-778-9482,506-778-8224,47.03736,-65.492649,AST,01/25/2005 00:00,P236,"200 DOUGLASTOWN BOULEVARD, MIRAMICHI, NB E1V 7T9",Wael Rezkalla,,
3659,"MONCTON WEST, NB",E1C 0G3,25 Plaza Blvd,Moncton,CA,NB,Wheeler Blvd & Mapleton Rd,506-853-7664,506-853-7394,46.114459,-64.828821,AST,10/03/2002 00:00,P218,"25 PLAZA BOULEVARD, MONCTON, NB E1C 0G3",Stephen Kelloway ,,
1175,SAINT JOHN (W),E2M 4X5,621 Fairville Blvd,Saint John,CA,NB,Fairville Blvd. & Catherwood St.,,506-693-1668,45.256353,-66.092791,AST,10/12/2012 00:00,P193,"651 FAIRVILLE BLVD, SAINT JOHN, NB E2M 4X5",Natalie Ghazizadeh,,
3091,SAINT JOHN NEW BRUNSWICK,E2J 4Z2,450 Westmorland Rd,Saint John,CA,NB,Westmorland Rd & Mcallister Dr,506-634-6650,506-634-6600,45.307773,-66.020273,AST,03/16/1994 00:00,P20,"450 WESTMORLAND RODA, SAINT JOHN, NB E2J 4Z2",Paula Forbes,,
1052,"SUSSEX, NB",E4E 1Y6,80 Main St,Sussex,CA,NB,80 Main St.,506-432-9333,506-432-1814,45.724909,-65.528055,AST,01/18/2007 00:00,P242,"80 MAIN ST, SUSSEX, NB E4E 1Y6",Rebecca Titus,,
1043,"WOODSTOCK, NB",E7M 5R5,430 Connell St,Woodstock,CA,NB,Connell Road & Transcanadian Highway,,506-324-8099,46.173002,-67.604757,AST,01/19/2006 00:00,P240,"430 CONNELL STREET, WOODSTOCK, NB E7M 5R5",Kelly Pryor,,
3015,"CARBONEAR, NL",A1Y 1B3,120 Columbus Dr,Carbonear,CA,NL,Goff Ave & Columbus Drive,709-596-0269,709-596-5009,47.726361,-53.245355,NST,03/16/1994 00:00,CA-260,"TC SQUARE, 120 COLUMBUS DRIVE, CARBONEAR, NL A1Y 1B3",Fauz Malik,,
3018,"CLARENVILLE, NL",A5A 2C3,11 Shoal Harbour Dr,Clarenville,CA,NL,Manitoba Drive & Balbo Drive,709-466-1737,709-466-3014,48.167822,-53.987111,NST,03/16/1994 00:00,CL-262,"11 SHOAL HARBOUR DRIVE, CLARENVILLE, NL A5A 2C3",Brittney Courtney,,
3185,CORNER BROOK NEWFOUNDLAND,A2H 1R4,16 Murphy Sq,Corner Brook,CA,NL,St. Marks Ave & Lewin Parkway,709-634-2454,709-634-2310,48.9595,-57.9167,NST,03/01/2001 00:00,CB-316,"16 MURPHY SQUARE, CORNER BROOK, NL A2H 1R4",Shane Flight,,
3033,"GANDER, NEWFOUNDLAND",A1V 1W8,55 Roe Ave P O Box 448,Gander,CA,NL,Cooper Boulevard & Roe Avenue,709-256-8800,709-256-7581,48.95839,-54.589739,NST,03/16/1994 00:00,GA-265,"55 ROE AVENUE, P.O. BOX 448, GANDER, NL A1V 1W8",Tyler Duhart,,
3036,GRAND FALLS NEWFOUNDLAND,A2A 1X3,19 Cromer Ave,Grand Falls-windsor,CA,NL,Cromer Ave. & Harris Ave.,709-489-1587,709-489-5739,48.946365,-55.654064,NST,03/16/1994 00:00,GF-261,"19 CROMER AVENUE, GRAND FALLS-WINDSOR, NL A2A 1X3",Ian Meade,,
1035,"LABRADOR CITY, NL",A2V 2W7,500 Vanier Ave,Labrador City,CA,NL,Vanier Ave & Adams Nichol Hwy,709-944-3424,709-944-3378,52.948268,-66.921947,AST,01/27/2005 00:00,LC-339,"500 VANIER DRIVE, LABRADOR CITY, NL A2V 2W7",Jennifer McLoughlan-Greene,,
1026,"MARYSTOWN, NL",A0E 2M0,272 Mcgettigan Blvd,Marystown,CA,NL,Route 210 & Ville Marie Dr,709-279-2929,709-279-3022,47.180833,-55.148112,NST,01/25/2005 00:00,MT-338,"272 MCGETTIGAN BLVD, P.O. BOX 40, MARYSTOWN, NL A0E 2M0",Jennifer King,,
3093,"MOUNT PEARL, NL",A1N 5J5,60 Merchant Dr,Mount Pearl,CA,NL,Pitts Memoral Dr & Ruby Line,709-364-1351,709-364-4214,47.501958,-52.811836,NST,03/16/1994 00:00,SJ-079,"60 MERCHANT DRIVE, MOUNT PEARL, NL A1N 5J5",Deanne Cumby,,
3196,"E. ST. JOHN'S, NL",A1A 5N6,90 Aberdeen Ave,St. John's,CA,NL,Aberdeen Ave & Stavanger Dr,709-738-4366,709-738-4350,47.619467,-52.718248,NST,03/22/2001 00:00,SJ-317,"90 ABERDEEN AVE., ST. JOHN'S, NL A1A 5N6",Laura Samson,,
3092,"C. ST. JOHN'S, NL",A1B 0C7,75 Kelsey Dr,St. John's,CA,NL,Kenmount Rd & Bifurcation Rd,709-722-6707,709-722-5094,47.557923,-52.781347,NST,03/16/1994 00:00,SJ-078,"75 KELSEY DRIVE, ST. JOHN'S, NL A1B 0C7",Kristen Walsh,,
3095,STEPHENVILLE NEWFOUNDLAND,A2N 3A7,42 Queen St,Stephenville,CA,NL,Queen Street & Main Street,709-643-4192,709-643-5018,48.54599,-58.575365,NST,03/16/1994 00:00,ST-263,"42 QUEEN STREET, STEPHENVILLE, NL A2N 3A7",Henry White,,
5789,"AMHERST, NS",B4H 4R7,46 Robert Angus Dr,Amherst,CA,NS,Robert Angus Dr & South Albion St,,902-661-3476,45.814995,-64.198948,AST,10/02/2003 00:00,815,"46 ROBERT ANGUS DRIVE, AMHERST, NS B4H 4R7",Jonathan Kennedy or Stephanie Barnhill,,
1003,"BRIDGEWATER, NS",B4V 4H2,60 Pine Grove Rd,Bridgewater,CA,NS,Highway 103 & Route 10,,902-543-8680,44.39983,-64.536771,AST,01/25/2005 00:00,833,"60 NEW PINE GROVE ROAD, BRIDGEWATER, NS B4V 4H2",Daniel Rudolf,,
3636,"HALIFAX CENTRE, NS",B3L 4W4,6990 Mumford Rd,Halifax,CA,NS,Mumford Rd & Chebucto Rd,902-454-8303,902-454-7990,44.64641,-63.621008,AST,10/04/2001 00:00,780,"6990 MUMFORD ROAD, HALIFAX, NS B3L 4W4",Novalee MacDonald,,
1178,North Sydney,B2A 3R7,116 King St,North Sydney,CA,NS,King St. & Peacekeepers Way,,902-794-6021,46.215354,-60.264945,AST,10/12/2012 00:00,995,"116 KING STREET, NORTH SYDNEY, NS B2A 3R7",Jason Morrison,,
3101,SYDNEY NOVA SCOTIA,B1P 7H9,80 Sydney Port Access Rd,Sydney,CA,NS,Grand Lake Rd & Trunk 125 Sydney Bypass,902-562-4311,902-562-1110,46.151098,-60.146985,AST,03/16/1994 00:00,871,"80 SYDNEY PORT ACCESS ROAD, SYDNEY, NS B1P 7H9",Glenda Martin,,
3100,SYDNEY NOVA SCOTIA,B1S 1P4,65 Keltic Dr,Sydney,CA,NS,Kings Rd & Keltic Dr,902-562-9856,902-562-3353,46.110006,-60.225974,AST,03/16/1994 00:00,633,"65 KELTIC DRIVE, SYDNEY RIVER, NS B1S 1P4",Lydia Fraser,,
3162,CHARLOTTETOWN PEI,C1E 2E5,80 Buchanan Dr,Charlottetown,CA,PE,University Ave & North River Rd,902-628-4604,902-628-4600,46.262549,-63.152548,AST,06/25/1999 00:00,CI-133,"80 BUCHANAN DR, CHARLOTTETOWN, PEI C1E 2E5",Candace MacAdam,,
3644,"SUMMERSIDE, PEI",C1N 5J4,511 Granville St,Summerside,CA,PE,Granville St (Between Hwy #2 & Walker St),902-432-3573,902-432-3570,46.417616,-63.778092,AST,11/15/2001 00:00,CI-134,"511 GRANVILLE ST, SUMMERSIDE, PEI C1N 5J4",Nicole Fraser,,
3121,"YELLOWKNIFE, NWT",X1A 3T3,313 Old Airport Rd,Yellowknife,CA,NT,Borden & Old Airport Rd,833-768-1146,867-873-4545,62.449078,-114.406591,MST,03/16/1994 00:00,,313 OLD AIRPORT  ROAD,Enenche Oche,,
3118,"N. WINNIPEG, GARDEN CITY",R2V 4J6,2370 Mcphillips St,Winnipeg,CA,MB,Mcphilips St & Court Ave,204-220-4243,204-334-2273,49.958588,-97.149587,CST,03/16/1994 00:00,12777,"2370 McPHILLIPS STREET, WINNIPEG, MB R2V 4J6",Janina Paluch,,
3117,"W. WINNIPEG, MANITOBA",R3K 2G6,3655 Portage Ave,Winnipeg,CA,MB,Portage Ave & Buchanan Blvd,204-282-9385,204-897-3410,49.882151,-97.312745,CST,03/16/1994 00:00,12766,"3655 PORTAGE AVE, WINNIPEG, MB R3K 2G6",Shannon Trapp,,
3119,"S. WINNIPEG, ST.VITAL CTR",R2M 5E6,# 54-1225 St Mary ' S Rd,Winnipeg,CA,MB,St. Mary's Rd & Bishop Grandin Blvd,204-220-4240,204-256-7027,49.830623,-97.109791,CST,03/16/1994 00:00,47304,"1225 ST. MARY'S ROAD, WINNIPEG, MB R2M 5E6",Precious Reyes,,
1204,WINNIPEG (SE),R2J 2M8,35 Lakewood Blvd,Winnipeg,CA,MB,Southdale Centre,,204-220-1055,49.85444,-97.07632,CST,01/28/2016 00:00,34658,"35 LAKEWOOD BLVD., WINNIPEG, MB R2J 2M8",Salil Prashar,,
3177,SW. WINNIPG MANITOBA,R3P 2M4,1665 Kenaston Blvd,Winnipeg,CA,MB,Kenaston Rd & Mcgillivary,204-488-1560,204-488-2052,49.822826,-97.198046,CST,10/01/1999 00:00,31891,"1665 KENASTON BLVD., WINNIPEG, MB R3P 2M4",Shane Pottle,,
1186,WINNIPEG (GRANT PARK),R3M 1T6,1000 Taylor Ave,Winnipeg,CA,MB,TAYLOR AVE & HARROW ST,,204-992-9750,49.854073,-97.158569,CST,01/29/2015 00:00,34513,"1000 TAYLOR AVENUE, WINNIPEG, MB R3M 1T6",Matthew Newman,,
3116,"C. WINNIPEG, MANITOBA",R3G 3P8,1001 Empress St,Winnipeg,CA,MB,Empress St & Ellice Ave,844-812-5544,204-284-6900,49.896278,-97.193082,CST,03/16/1994 00:00,12722,"1001 EMPRESS STREET, WINNIPEG, MB R3G 3P8",Michael Namaka,,
3107,"E. WINNIPEG, MANITOBA",R2C 3B4,1576 Regent Ave W,Winnipeg,CA,MB,Regent Ave W & Lagimodiere Blvd W,833-812-5543,204-669-3575,49.893557,-97.062737,CST,03/16/1994 00:00,12755,"1576 REGENT AVE W., WINNIPEG, MB R2C 3B4",Todd Laluk,,
1095,"VAUGHAN NW, ON",L4H 3T6,3600 Major Mackenzie Dr W,Vaughan,CA,ON,Mackenzie Drive & Weston Road Intersection (Wonderland),,905-832-4060,43.847421,-79.555843,EST,08/17/2012 00:00,302906,"3600 MAJOR MACKENZIE DRIVE, VAUGHAN, ON L6A 1S1",Chandni Chaudhari,,
3174,"VAUGHAN, ON",L4K 0L4,670 Applewood Cres,Concord,CA,ON,PORTAGE PKWY & APPLEWOOD CRESCENT,905-761-9154,905-761-7262,43.79769,-79.537037,EST,10/22/2020 00:00,308142,"670 APPLEWOOD CRESCENT, ON L4K 4B4",Christopher Lee ,,
1127,MISSISSAUGA (SE),L5G 1H9,515 Lakeshore Rd E,Mississauga,CA,ON,,,905-286-0633,43.566477,-79.571055,EST,05/08/2025 00:00,,,,,
